"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"2581",,,"DLS:000014000002581","Zircon as a recorder of the oxygen fugacity of magmas","Antony Burnham","false","Published (Approved)","07/2012","3731, 6300, 6755","Thesis",,,,,"false",,"true","true","B18-Core EXAFS, I18-Microfocus Spectroscopy","BM29 at ESRF",,"Earth Science, Chemistry","","Rare earth; Zircon; Europium; Cerium",,"Earth Sciences & Environment, Mineralogy, Geology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES), Geochemistry",,,"30/09/2012"
"3745",,,"DLS:000007000003745","Inorganic pathways controlling selenium mobility in natural environments","Adriana Matamoros Veloza","false","Published (Approved)","07/2012","","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","esrf",,"Earth Science, Chemistry","",,,"Earth Sciences & Environment, Geology, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Geochemistry",,,"21/02/2014"
"5835",,,"DLS:00000F000005835","Soft nanofilms at the mica-water interface : a synchrotron x-ray reflectometry study","Francesca Speranza","false","Published (Approved)","07/2012","","Thesis",,,,,"false",,"true","true","I07-Surface & interface diffraction","XMaS-ESRF",,"Materials, Physics","",,,"Surfaces, Physics, Materials Science, interfaces and thin films, Nanoscience/Nanotechnology, Diffraction, X-ray Reflectivity (XRR)",,,"25/11/2015"
"8327",,,"DLS:000008000008327","HATSAXS : a versatile high-throughput system for solution SAXS","Gudrun Lotze","false","Published (Approved)","07/2012","","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction","MAX-lab; ESRF; PETRA III",,"Biology and Bio-materials, Technique Development","",,,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"18/07/2017"
"2886",,,"DLS:000007000002886","Nanostructured magnetic films produced by magnetic nanoparticles","Muhammad Qureshi","false","Published (Approved)","06/2012","","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","BM29 at ESRF",,"Physics","",,"Ferromagnetism","Physics, Hard condensed matter - structures, Magnetism, Materials Science, Nanoscience/Nanotechnology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"11/01/2013"
"7341",,,"DLS:000004000007341","Spintronic devices with highly spin-polarised manganite electrodes and graphene channels","Lee Charles Phillips","false","Published (Approved)","06/2012","8325, 6249, 1773","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Materials, Physics","",,"Spintronics","Quantum Materials, Physics, Electronics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"22/11/2016"
"8270",,,"DLS:000001000008270","Understanding the basis of corneal shape and transparency","Patrycja Joanna Boguslawska","false","Published (Approved)","06/2012","","Thesis",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials","","cornea; corneal transparency; electron microscopy; collagen; proteoglycans; 3D reconstruction",,"Health & Wellbeing, Structural biology, Ophthalmology, Life Sciences & Biotech, Diffraction, Scattering, Macromolecular Crystallography (MX), Small Angle X-ray Scattering (SAXS)",,,"11/07/2017"
"5566",,,"DLS:000006000005566","Control of electrons through patterning of superstructures in sodium cobaltate","Daniel Porter","false","Published (Approved)","05/2012","","Thesis",,,,,"false",,"true","true","I16-Materials and Magnetism","SXD at ISIS; IN20 at ILL",,"Materials, Physics","",,,"Quantum Materials, Physics, Materials Science, Thermoelectrics, Scattering, Resonant Soft X-ray Scattering (RSXS)",,,"26/10/2015"
"7762",,,"DLS:00000F000007762","Single-walled metal oxide nanotubes and nanotube membranes for molecular separations","Dun -Yen Kang","false","Published (Approved)","05/2012","","Thesis",,,,,"false",,"true","true","I07-Surface & interface diffraction",,,"Materials, Physics","",,,"Surfaces, Physics, Materials Science, Nanoscience/Nanotechnology, Diffraction",,,"15/03/2017"
"8724",,,"DLS:000011000008724","Conformational and binding studies of novel peptoids by spectroscopic methods","Emiliana De Santis","false","Published (Approved)","05/2012","6237, 7104","Thesis",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Materials, Medicine","",,,"Biochemistry, Chemistry, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"08/11/2017"
"5836",,,"DLS:00000F000005836","Correlating structure with optoelectronic functionality in polymer:fullerene blend films","Andrew Pearson","false","Published (Approved)","04/2012","","Thesis",,,,,"false",,"true","true","I07-Surface & interface diffraction, I22-Small angle scattering & Diffraction",,,"Materials, Energy, Chemistry","",,"Photovoltaics; Semiconductors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, interfaces and thin films, Polymer Science, Scattering, Wide Angle X-ray Scattering (WAXS), Grazing Incidence Wide Angle Scattering (GIWAXS)",,,"25/11/2015"
"8267",,,"DLS:000008000008267","Analysis of alterations in matrix quality at nanoscale in metabolic bone diseases using synchrotron X-ray diffraction","Malintha P. Angelo Karunaratne","false","Published (Approved)","04/2012","","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials","",,"Bone","Osteoporosis, Non-Communicable Diseases, Health & Wellbeing, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"11/07/2017"
"2693",,,"DLS:000011000002693","Interaction studies of small natural derived compounds and peptides with beta-synuclein","Anna Marchiani","false","Published (Approved)","03/2012","7153","Thesis",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Medicine, Chemistry, Biology and Bio-materials","","misfolding; synuclein; β-sheet breakers; curcumin; dehydrozingerone","Alzheimer's Disease; Parkinson's Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Drug Discovery, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"23/10/2012"
"7252",,,"DLS:000007000007252","On the physical aspects that control mechanical deformation in bulk  metallic glasses","John D Plummer","false","Published (Approved)","03/2012","876","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Materials, Engineering","","metallic glass; deformation","Alloys","Materials Engineering & Processes, Materials Science, Engineering & Technology, Metallurgy, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"14/11/2016"
"8599",,,"DLS:000004000008599","X-ray magnetic circular dichroism studies of III-Mn-V compounds and heterostructures","Peter Wadley","false","Published (Approved)","03/2012","","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)","ID12 at ESRF; 4.0.2, 6.3.1 at ALS",,"Physics, Materials","",,,"Hard condensed matter - electronic properties, Physics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"10/10/2017"
"3746",,,"DLS:000007000003746","The structure of rare-earth gallate and aluminium glasses dertermined by neutron and x-ray diffraction and spectroscopy","Pinit Kidkhunthod","false","Published (Approved)","02/2012","","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Materials","",,,"Materials Science, Spectroscopy",,,"21/02/2014"
"2582","10.25560/9199",,"DLS:000004000002582","Ti substitution mechanisms in hibonite and the determination of Ti3+/Ti4+ by X-ray absorption spectroscopy for use as an oxybarometer with application to early Solar System processes","Patricia Doyle","false","Published (Approved)","01/2012","","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM), I18-Microfocus Spectroscopy","HRPD at ISIS",,"Earth Science","",,"Meteorites","Earth Sciences & Environment, Mineralogy, Geology, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES), Geochemistry, Planetary Geology",,,"30/09/2012"
"2889",,,"DLS:000007000002889","Bioremediation of chromate in alkaline sediment-water systems","Robert Whittleston","false","Published (Approved)","01/2012","","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Environment, Biology and Bio-materials, Chemistry","",,"Bioremediation; Bacteria","Desertification & Pollution, Earth Sciences & Environment, Geology, Life Sciences & Biotech, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS), X-ray Absorption Near Edge Structure (XANES), Geochemistry",,,"11/01/2013"
"5450",,,"DLS:000009000005450","Alternating current electroluminescent properties of zinc sulfide powders","Alireza Salimian","false","Published (Approved)","01/2012","","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction","KMC-2 at BESSY II",,"Chemistry, Materials","","photoluminescence; ACEL technology",,"Chemistry, Materials Science, Diffraction, X-ray Powder Diffraction",,,"04/10/2015"
"2165","10.22024/UniKent/01.02.94206",,"DLS:000007000002165","A study of the sulfur problem in Mary Rose timbers using X-ray techniques","Aaron Berko","false","Published (Approved)","10/2011","1205","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","16.5 at Daresbury; SAMBA at Soleil",,"Archaeological and Cultural Heritage, Chemistry, Materials","","Mary Rose;  Heritage Science;  Xas","Archeology","Cultural Heritage, Humanities, Chemistry, Materials Science, Inorganic Chemistry, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS)",,,"12/12/2011"
"5564",,,"DLS:000006000005564","Solid-state studies of inclusion compounds and other organic materials","Anabel Morte-Rodenas","false","Published (Approved)","10/2011","","Thesis",,,,,"false",,"true","true","I16-Materials and Magnetism","6.2, 9.1 at SRS",,"Materials, Chemistry, Physics","",,,"Physics, Physical Chemistry, Chemistry, Materials Science, Organic Chemistry, Imaging, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD), X-ray Birefringence Imaging (XBI)",,,"26/10/2015"
"5461",,,"DLS:000005000005461","Measurement of equation of state of compressed hydrogen and deuterium","Katerina Falk","false","Published (Approved)","09/2011","","Thesis",,,,,"false",,"true","true","I15-Extreme Conditions",,,"Physics","",,,"Physics, Diffraction, Astronomy & Astrophysics",,,"06/10/2015"
"7470",,,"DLS:000002000007470","Engineering and characterisation of novel protein covalent linkages in horseradish peroxidase (HRP) : effect on structure and function","Falah Sumoon Daghal Al-Fartusie","false","Published (Approved)","09/2011","","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,"Enzymes","Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"20/12/2016"
"8352",,,"DLS:000008000008352","Early steps of Prion Protein oligomerization by Molecular Dynamics simulations and Small-Angle X-ray Scattering","Nesrine Chakroun","false","Published (Approved)","09/2011","","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction","ESRF; SOLEIL",,"Biology and Bio-materials","",,,"Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Neurology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"24/07/2017"
"5012",,,"DLS:000009000005012","The synthesis, characterisation and ion exchange of mixed metal phosphates","Victoria Burnell","false","Published (Approved)","08/2011","483, 4771","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction","APS",,"Chemistry, Environment, Materials","",,,"Earth Sciences & Environment, Radioactive Materials, Chemistry, Materials Science, Nuclear Waste, Inorganic Chemistry, Diffraction, X-ray Powder Diffraction",,,"21/04/2015"
"6749",,,"DLS:000007000006749","The role of additives in Fischer-Tropsch reactions","Michal Perjdon- Abel","false","Published (Approved)","08/2011","1828","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","LUCIA at SLS",,"Chemistry, Materials, Energy","","Fischer-Tropsch , catalysis iron, sulfur",,"Energy, Physical Chemistry, Catalysis, Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"12/04/2016"
"1887",,,"DLS:000001000001887","X-ray crystallographic structure of the murine norovirus protease at 1.66 Å resolution and functional studies of the β-ribbon","Gabriela Baeza","false","Published (Approved)","06/2011","","Thesis",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"19/09/2011"
"2592",,,"DLS:000011000002592","Complementary structural studies of C-reactive protein complexed with natural ligands","Jenna Bailey","false","Published (Approved)","06/2011","","Thesis",,,,,"false",,"true","true","B23-Circular Dichroism, I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Spectroscopy, Macromolecular Crystallography (MX), Circular Dichroism (CD)",,,"01/10/2012"
"5562",,,"DLS:000004000005562","An X-ray bicrystal truncation rod study of a si Σ13 symmetric tilt grain boundary and design and commissioning of a holography endstation at beamline I06","Stephen David Rhead","false","Published (Approved)","06/2011","","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM), I07-Surface & interface diffraction",,,"Physics, Materials","",,,"Surfaces, Physics, Materials Science, interfaces and thin films, Diffraction, Scattering",,,"26/10/2015"
"8265",,,"DLS:000008000008265","Drug interactions with lipid membranes: the effects of drug and lipid structure upon rates of ester hydrolysis","Duncan Robert Casey","false","Published (Approved)","06/2011","","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials, Chemistry, Medicine","",,,"Drug Delivery, Health & Wellbeing, Biochemistry, Chemistry, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"11/07/2017"
"5467",,,"DLS:00000D000005467","Synthesis of metal complexes and study of their interaction with deoxyribonucleic acid","Alessio Terenzi","false","Published (Approved)","03/2011","","Thesis",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Biology and Bio-materials","",,,"Biochemistry, Chemistry, Life Sciences & Biotech, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"07/10/2015"
